,Player,#,Nation,Pos,Age_x,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,Prog,Carries,Prog.1,Succ,Att.1,Team,Opponent_Team,Match,Date,Stadium,Crowd,Short Name,Potential,Overall Rating,Club,Age_y,Value
3457,Ander Capa,21.0,es ESP,RB,28-239,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,14.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,57.0,67.0,85.1,8.0,40.0,3.0,0.0,0.0,Athletic Club,Alavés,Alavés_vs_Athletic_Club,2020-10-04,"Estadio de Mendizorroza, Vitoria-Gasteiz",0.0,,,,,,
3458,Ander Capa,21.0,es ESP,RB,28-217,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,29.0,69.0,2.0,15.0,5.0,1.0,1.0,Athletic Club,Granada,Granada_vs_Athletic_Club,2020-09-12,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
3459,Ander Capa,21.0,es ESP,RB,28-300,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,10.0,3.0,1.0,2.0,0.0,0.0,0.1,2.0,0.0,40.0,53.0,75.5,5.0,31.0,9.0,0.0,0.0,Athletic Club,Celta Vigo,Athletic_Club_vs_Celta_Vigo,2020-12-04,"San Mamés, Bilbao",0.0,,,,,,
3460,Ander Capa,21.0,es ESP,RB,29-018,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,10.0,3.0,1.0,2.0,0.0,0.0,0.4,3.0,0.0,51.0,65.0,78.5,4.0,47.0,12.0,2.0,3.0,Athletic Club,Levante,Levante_vs_Athletic_Club,2021-02-26,"Estadio Ciudad de Valencia, Valencia",0.0,,,,,,
3461,Ander Capa,21.0,es ESP,RB,28-318,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,7.0,1.0,4.0,2.0,0.0,0.0,0.2,2.0,0.0,30.0,39.0,76.9,6.0,23.0,6.0,1.0,3.0,Athletic Club,Villarreal,Villarreal_vs_Athletic_Club,2020-12-22,"Estadio de la Cerámica, Villarreal",0.0,,,,,,
3462,Ander Capa,21.0,es ESP,RB,28-232,90.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,51.0,12.0,0.0,2.0,1.0,0.1,0.1,0.2,3.0,1.0,22.0,41.0,53.7,2.0,23.0,6.0,2.0,3.0,Athletic Club,Eibar,Eibar_vs_Athletic_Club,2020-09-27,"Estadio Municipal de Ipurúa, Eibar",0.0,,,,,,
3463,Ander Capa,21.0,es ESP,RB,28-365,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,29.0,36.0,80.6,4.0,27.0,4.0,0.0,2.0,Athletic Club,Valencia,Athletic_Club_vs_Valencia,2021-02-07,"San Mamés, Bilbao",0.0,,,,,,
3464,Ander Capa,21.0,es ESP,RB,28-311,79.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,33.0,12.0,1.0,2.0,2.0,0.4,0.4,0.1,3.0,1.0,14.0,22.0,63.6,3.0,15.0,3.0,2.0,4.0,Athletic Club,Real Madrid,Real_Madrid_vs_Athletic_Club,2020-12-15,"Estadio Alfredo Di Stéfano, Madrid",0.0,,,,,,
3465,Ander Capa,21.0,es ESP,RB,29-007,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,43.0,49.0,87.8,3.0,32.0,6.0,1.0,1.0,Athletic Club,Cádiz,Cádiz_vs_Athletic_Club,2021-02-15,"Estadio Nuevo Mirandilla, Cádiz",0.0,,,,,,
3466,Ander Capa,21.0,es ESP,RB,28-327,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,13.0,1.0,0.0,5.0,0.0,0.0,0.1,1.0,0.0,34.0,49.0,69.4,2.0,28.0,6.0,0.0,0.0,Athletic Club,Real Sociedad,Athletic_Club_vs_Real_Sociedad,2020-12-31,"San Mamés, Bilbao",0.0,,,,,,
3467,Ander Capa,21.0,es ESP,RB,28-358,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,13.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,38.0,76.3,2.0,25.0,4.0,1.0,2.0,Athletic Club,Barcelona,Barcelona_vs_Athletic_Club,2021-01-31,"Camp Nou, Barcelona",0.0,,,,,,
3468,Ander Capa,21.0,es ESP,RB,28-308,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,47.0,70.2,3.0,31.0,7.0,0.0,1.0,Athletic Club,Valencia,Valencia_vs_Athletic_Club,2020-12-12,"Estadio de Mestalla, Valencia",0.0,,,,,,
3469,Ander Capa,21.0,es ESP,RB,29-058,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,76.2,3.0,19.0,5.0,2.0,2.0,Athletic Club,Real Sociedad,Real_Sociedad_vs_Athletic_Club,2021-04-07,"Estadio Municipal de Anoeta, San Sebastián",0.0,,,,,,
3470,Ander Capa,21.0,es ESP,RB,28-333,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,44.0,52.0,84.6,5.0,39.0,5.0,1.0,2.0,Athletic Club,Barcelona,Athletic_Club_vs_Barcelona,2021-01-06,"San Mamés, Bilbao",0.0,,,,,,
3471,Ander Capa,21.0,es ESP,RB,29-027,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,23.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,39.0,66.7,2.0,23.0,4.0,1.0,1.0,Athletic Club,Granada,Athletic_Club_vs_Granada,2021-03-07,"San Mamés, Bilbao",0.0,,,,,,
3472,Iñigo Lekue,15.0,es ESP,RB,27-150,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,69.2,0.0,9.0,1.0,1.0,1.0,Athletic Club,Cádiz,Athletic_Club_vs_Cádiz,2020-10-01,"San Mamés, Bilbao",0.0,,,,,,
3473,Iñigo Lekue,15.0,es ESP,RB,27-314,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,43.0,58.1,1.0,24.0,5.0,1.0,3.0,Athletic Club,Celta Vigo,Celta_Vigo_vs_Athletic_Club,2021-03-14,"Estadio de Balaídos, Vigo",0.0,,,,,,
3474,Iñigo Lekue,15.0,es ESP,RB,27-364,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,1.0,Athletic Club,Sevilla,Sevilla_vs_Athletic_Club,2021-05-03,"Estadio Ramón Sánchez Pizjuán, Sevilla",0.0,,,,,,
3475,Iñigo Lekue,15.0,es ESP,LB,27-341,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,13.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,50.0,58.0,86.2,7.0,39.0,7.0,1.0,1.0,Athletic Club,Alavés,Athletic_Club_vs_Alavés,2021-04-10,"San Mamés, Bilbao",0.0,,,,,,
3476,Iñigo Lekue,15.0,es ESP,LB,27-266,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,87.5,1.0,12.0,2.0,1.0,2.0,Athletic Club,Getafe,Athletic_Club_vs_Getafe,2021-01-25,"San Mamés, Bilbao",0.0,,,,,,
3477,Iñigo Lekue,15.0,es ESP,RB,27-356,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,68.8,0.0,10.0,1.0,0.0,1.0,Athletic Club,Atlético Madrid,Athletic_Club_vs_Atlético_Madrid,2021-04-25,"San Mamés, Bilbao",0.0,,,,,,
3478,Iñigo Lekue,15.0,es ESP,LB,27-298,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,23.0,23.0,100.0,5.0,20.0,5.0,1.0,1.0,Athletic Club,Levante,Levante_vs_Athletic_Club,2021-02-26,"Estadio Ciudad de Valencia, Valencia",0.0,,,,,,
3479,Iñigo Lekue,15.0,es ESP,LW,27-232,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,0.0,7.0,0.0,1.0,1.0,Athletic Club,Villarreal,Villarreal_vs_Athletic_Club,2020-12-22,"Estadio de la Cerámica, Villarreal",0.0,,,,,,
3480,Iñigo Lekue,15.0,es ESP,RB,27-279,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3,3.0,0.0,11.0,14.0,78.6,1.0,14.0,3.0,0.0,0.0,Athletic Club,Valencia,Athletic_Club_vs_Valencia,2021-02-07,"San Mamés, Bilbao",0.0,,,,,,
3481,Iñigo Lekue,15.0,es ESP,RB,27-225,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,10.0,10.0,100.0,0.0,7.0,3.0,2.0,3.0,Athletic Club,Real Madrid,Real_Madrid_vs_Athletic_Club,2020-12-15,"Estadio Alfredo Di Stéfano, Madrid",0.0,,,,,,
3482,Iñigo Lekue,15.0,es ESP,LB,27-352,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.0,10.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,52.0,63.0,82.5,3.0,54.0,5.0,5.0,6.0,Athletic Club,Real Betis,Real_Betis_vs_Athletic_Club,2021-04-21,"Estadio Benito Villamarín, Sevilla",0.0,,,,,,
3483,Iñigo Lekue,15.0,es ESP,RB,27-287,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,42.9,0.0,5.0,2.0,0.0,0.0,Athletic Club,Cádiz,Cádiz_vs_Athletic_Club,2021-02-15,"Estadio Nuevo Mirandilla, Cádiz",0.0,,,,,,
3484,Iñigo Lekue,15.0,es ESP,AM,27-244,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,1.0,0.0,0.0,1.0,Athletic Club,Elche,Athletic_Club_vs_Elche,2021-01-03,"San Mamés, Bilbao",0.0,,,,,,
3485,Iñigo Lekue,15.0,es ESP,RB,27-272,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,1.0,8.0,0.0,0.0,1.0,Athletic Club,Barcelona,Barcelona_vs_Athletic_Club,2021-01-31,"Camp Nou, Barcelona",0.0,,,,,,
3486,Iñigo Lekue,15.0,es ESP,RB,28-018,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,63.0,79.0,79.7,3.0,52.0,9.0,2.0,5.0,Athletic Club,Elche,Elche_vs_Athletic_Club,2021-05-22,"3,518",0.0,,,,,,
3487,Iñigo Lekue,15.0,es ESP,RM,27-338,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,0.0,7.0,0.0,0.0,0.0,Athletic Club,Real Sociedad,Real_Sociedad_vs_Athletic_Club,2021-04-07,"Estadio Municipal de Anoeta, San Sebastián",0.0,,,,,,
3488,Iñigo Lekue,15.0,es ESP,LB,27-307,83.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,60.0,19.0,3.0,2.0,2.0,0.1,0.1,0.0,1.0,0.0,40.0,48.0,83.3,7.0,34.0,1.0,1.0,1.0,Athletic Club,Granada,Athletic_Club_vs_Granada,2021-03-07,"San Mamés, Bilbao",0.0,,,,,,
3489,Unai Simón,1.0,es ESP,GK,23-112,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,6.0,0.0,0.0,0.0,Athletic Club,Cádiz,Athletic_Club_vs_Cádiz,2020-10-01,"San Mamés, Bilbao",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3490,Unai Simón,1.0,es ESP,GK,23-255,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,83.3,0.0,12.0,0.0,0.0,0.0,Athletic Club,Villarreal,Athletic_Club_vs_Villarreal,2021-02-21,"San Mamés, Bilbao",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3491,Unai Simón,1.0,es ESP,GK,23-142,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,35.0,60.0,0.0,25.0,0.0,0.0,0.0,Athletic Club,Sevilla,Athletic_Club_vs_Sevilla,2020-10-31,"San Mamés, Bilbao",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3492,Unai Simón,1.0,es ESP,GK,23-190,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,23.0,95.7,0.0,17.0,0.0,0.0,0.0,Athletic Club,Huesca,Athletic_Club_vs_Huesca,2020-12-18,"San Mamés, Bilbao",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3493,Unai Simón,1.0,es ESP,GK,23-335,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,44.0,75.0,0.0,19.0,0.0,0.0,0.0,Athletic Club,Huesca,Huesca_vs_Athletic_Club,2021-05-12,"Estadio El Alcoraz, Huesca",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3494,Unai Simón,1.0,es ESP,GK,23-276,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,87.5,0.0,12.0,0.0,0.0,0.0,Athletic Club,Celta Vigo,Celta_Vigo_vs_Athletic_Club,2021-03-14,"Estadio de Balaídos, Vigo",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3495,Unai Simón,1.0,es ESP,GK,23-150,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,75.0,0.0,13.0,0.0,0.0,0.0,Athletic Club,Valladolid,Valladolid_vs_Athletic_Club,2020-11-08,"Estadio Municipal José Zorrilla, Valladolid",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3496,Unai Simón,1.0,es ESP,GK,23-326,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,29.0,69.0,0.0,7.0,0.0,0.0,0.0,Athletic Club,Sevilla,Sevilla_vs_Athletic_Club,2021-05-03,"Estadio Ramón Sánchez Pizjuán, Sevilla",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3497,Unai Simón,1.0,es ESP,GK,23-303,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,79.2,1.0,10.0,0.0,0.0,0.0,Athletic Club,Alavés,Athletic_Club_vs_Alavés,2021-04-10,"San Mamés, Bilbao",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3498,Unai Simón,1.0,es ESP,GK,23-228,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,63.6,0.0,11.0,0.0,0.0,0.0,Athletic Club,Getafe,Athletic_Club_vs_Getafe,2021-01-25,"San Mamés, Bilbao",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3499,Unai Simón,1.0,es ESP,GK,23-318,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,70.8,0.0,9.0,0.0,0.0,0.0,Athletic Club,Atlético Madrid,Athletic_Club_vs_Atlético_Madrid,2021-04-25,"San Mamés, Bilbao",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3500,Unai Simón,1.0,es ESP,GK,23-272,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,72.7,0.0,7.0,0.0,0.0,0.0,Athletic Club,Atlético Madrid,Atlético_Madrid_vs_Athletic_Club,2021-03-10,"Estadio Wanda Metropolitano, Madrid",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3501,Unai Simón,1.0,es ESP,GK,23-171,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,34.0,50.0,0.0,13.0,0.0,0.0,0.0,Athletic Club,Getafe,Getafe_vs_Athletic_Club,2020-11-29,"Coliseum Alfonso Pérez, Getafe",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3502,Unai Simón,1.0,es ESP,GK,23-165,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,76.0,0.0,13.0,0.0,0.0,0.0,Athletic Club,Real Betis,Athletic_Club_vs_Real_Betis,2020-11-23,"San Mamés, Bilbao",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3503,Unai Simón,1.0,es ESP,GK,23-129,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,80.8,0.0,15.0,0.0,0.0,0.0,Athletic Club,Levante,Athletic_Club_vs_Levante,2020-10-18,"San Mamés, Bilbao",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3504,Unai Simón,1.0,es ESP,GK,23-321,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,76.9,0.0,14.0,0.0,0.0,0.0,Athletic Club,Valladolid,Athletic_Club_vs_Valladolid,2021-04-28,"San Mamés, Bilbao",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3505,Unai Simón,1.0,es ESP,GK,23-135,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,43.0,53.5,0.0,28.0,0.0,0.0,0.0,Athletic Club,Osasuna,Osasuna_vs_Athletic_Club,2020-10-24,"Estadio El Sadar, Pamplona",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3506,Unai Simón,1.0,es ESP,GK,23-115,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,36.0,55.6,0.0,17.0,0.0,0.0,0.0,Athletic Club,Alavés,Alavés_vs_Athletic_Club,2020-10-04,"Estadio de Mendizorroza, Vitoria-Gasteiz",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3507,Unai Simón,1.0,es ESP,GK,23-093,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,46.0,73.9,0.0,30.0,0.0,0.0,0.0,Athletic Club,Granada,Granada_vs_Athletic_Club,2020-09-12,"Estadio Nuevo Los Cármenes, Granada",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3508,Unai Simón,1.0,es ESP,GK,23-176,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,24.0,62.5,0.0,11.0,0.0,0.0,0.0,Athletic Club,Celta Vigo,Athletic_Club_vs_Celta_Vigo,2020-12-04,"San Mamés, Bilbao",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3509,Unai Simón,1.0,es ESP,GK,23-260,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,85.7,1.0,15.0,0.0,0.0,0.0,Athletic Club,Levante,Levante_vs_Athletic_Club,2021-02-26,"Estadio Ciudad de Valencia, Valencia",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3510,Unai Simón,1.0,es ESP,GK,23-194,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29.0,51.7,0.0,8.0,0.0,0.0,0.0,Athletic Club,Villarreal,Villarreal_vs_Athletic_Club,2020-12-22,"Estadio de la Cerámica, Villarreal",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3511,Unai Simón,1.0,es ESP,GK,23-108,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,48.0,50.0,0.0,25.0,0.0,0.0,0.0,Athletic Club,Eibar,Eibar_vs_Athletic_Club,2020-09-27,"Estadio Municipal de Ipurúa, Eibar",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3512,Unai Simón,1.0,es ESP,GK,23-241,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,23.0,65.2,0.0,9.0,0.0,0.0,0.0,Athletic Club,Valencia,Athletic_Club_vs_Valencia,2021-02-07,"San Mamés, Bilbao",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3513,Unai Simón,1.0,es ESP,GK,23-187,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,21.0,42.0,50.0,0.0,16.0,0.0,0.0,0.0,Athletic Club,Real Madrid,Real_Madrid_vs_Athletic_Club,2020-12-15,"Estadio Alfredo Di Stéfano, Madrid",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3514,Unai Simón,1.0,es ESP,GK,23-331,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,51.9,0.0,15.0,0.0,0.0,0.0,Athletic Club,Osasuna,Athletic_Club_vs_Osasuna,2021-05-08,"San Mamés, Bilbao",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3515,Unai Simón,1.0,es ESP,GK,23-314,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,100.0,0.0,8.0,0.0,0.0,0.0,Athletic Club,Real Betis,Real_Betis_vs_Athletic_Club,2021-04-21,"Estadio Benito Villamarín, Sevilla",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3516,Unai Simón,1.0,es ESP,GK,23-249,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,78.3,0.0,5.0,0.0,1.0,1.0,Athletic Club,Cádiz,Cádiz_vs_Athletic_Club,2021-02-15,"Estadio Nuevo Mirandilla, Cádiz",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3517,Unai Simón,1.0,es ESP,GK,23-206,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,41.0,80.5,0.0,25.0,0.0,0.0,0.0,Athletic Club,Elche,Athletic_Club_vs_Elche,2021-01-03,"San Mamés, Bilbao",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3518,Unai Simón,1.0,es ESP,GK,23-203,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,37.0,56.8,0.0,25.0,0.0,0.0,0.0,Athletic Club,Real Sociedad,Athletic_Club_vs_Real_Sociedad,2020-12-31,"San Mamés, Bilbao",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3519,Unai Simón,1.0,es ESP,GK,23-234,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,79.2,0.0,14.0,0.0,0.0,0.0,Athletic Club,Barcelona,Barcelona_vs_Athletic_Club,2021-01-31,"Camp Nou, Barcelona",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3520,Unai Simón,1.0,es ESP,GK,23-282,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0,96.0,0.0,12.0,0.0,0.0,0.0,Athletic Club,Eibar,Athletic_Club_vs_Eibar,2021-03-20,"San Mamés, Bilbao",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
3521,Unai Simón,1.0,es ESP,GK,23-184,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,72.4,0.0,12.0,0.0,0.0,0.0,Athletic Club,Valencia,Valencia_vs_Athletic_Club,2020-12-12,"Estadio de Mestalla, Valencia",0.0,Unai Simón,86.0,80.0,Athletic Club,23.0,27000000.0
